"molregno","standard_inchi","canonical_smiles","SAMPLE","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",10963817,829121,62713,1657941,"=",4.84,"10'-4/M",0,"KSV",,,"Binding affinity to human serum albumin assessed as Stern-Volmer association constant at pH 7.4 and 310K by spectrofluorimetry","A",,,"Homo sapiens",9606,,,,,10697,"D",9,"Autocuration",1,"461557","CHEMBL2059943","SINGLE PROTEIN","Serum albumin",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",10983227,835855,63068,1663280,,,,1,"Inhibition","Not Determined",,"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using diethoxyfluorescein as substrate after 30 mins","A",,,"Homo sapiens",9606,,,,,17045,"D",9,"Autocuration",1,"467798","CHEMBL2071966","SINGLE PROTEIN","Cytochrome P450 3A4",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",10984059,835854,63068,1663280,,,,1,"Inhibition","Not Determined",,"Inhibition of human CYP2D6 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using 4-methylaminoethyl-7-methoxycoumarin as substrate after 30 mins","A",,,"Homo sapiens",9606,,,,,11365,"D",9,"Autocuration",1,"467797","CHEMBL2071965","SINGLE PROTEIN","Cytochrome P450 2D6",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",10984280,835853,63068,1663280,,,,1,"Inhibition","Not Determined",,"Inhibition of human CYP2C19 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using 3-butyryl-7-methoxycoumarin as substrate after 30 mins","A",,,"Homo sapiens",9606,,,,,12912,"D",9,"Autocuration",1,"467796","CHEMBL2071964","SINGLE PROTEIN","Cytochrome P450 2C19",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",10985103,835852,63068,1663280,,,,1,"Inhibition","Not Determined",,"Inhibition of human CYP2C9 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using 7-methoxy-4-trifluoromethylcoumarin-3-acetic acid as substrate after 30 mins","A",,,"Homo sapiens",9606,,,,,12911,"D",9,"Autocuration",1,"467795","CHEMBL2071963","SINGLE PROTEIN","Cytochrome P450 2C9",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",10985919,835851,63068,1663280,,,,1,"Inhibition","Not Determined",,"Inhibition of human CYP1A2 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using ethoxyresorufin as substrate after 30 mins","A",,,"Homo sapiens",9606,,,,,12594,"D",9,"Autocuration",1,"467794","CHEMBL2071962","SINGLE PROTEIN","Cytochrome P450 1A2",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",10995283,835861,63068,1663280,"=",208.0,"pmol",0,"Activity",,,"Covalent binding affinity to human liver microsomes assessed per mg of protein at 10 uM after 60 mins presence of NADPH","A",,,"Homo sapiens",9606,,"Liver",,"Microsomes",22226,"U",0,"Autocuration",1,"467804","CHEMBL2071972","UNCHECKED","Unchecked",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",10995395,835860,63068,1663280,,,,0,"Stabilty","Unstable",,"Metabolic stability in human liver microsomes assessed as GSH adduct formation at 100 uM after 90 mins by HPLC-MS analysis","A",,,"Homo sapiens",9606,,"Liver",,"Microsomes",22226,"U",0,"Autocuration",1,"467803","CHEMBL2071971","UNCHECKED","Unchecked",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",10996589,835856,63068,1663280,,,,1,"Inhibition","Not Determined",,"Inhibition of human CYP3A4 assessed as ratio of IC50 in absence of NADPH to IC50 for presence of NADPH using 7-benzyloxyquinoline as substrate after 30 mins","A",,,"Homo sapiens",9606,,,,,17045,"D",9,"Autocuration",1,"467799","CHEMBL2071967","SINGLE PROTEIN","Cytochrome P450 3A4",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",11574713,845164,51887,1250878,,10000.0,"nM",1,"Potency","inconclusive",,"PubChem BioAssay. qHTS Assay for Inhibitors of Hepatitis C Virus (HCV).   (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"651820","CHEMBL2114775","UNCHECKED","Unchecked",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12089677,860285,65779,1737281,"=",43.4,"%",1,"Inhibition",,,"Inhibition of human liver OATP2B1 expressed in HEK293 Flp-In cells assessed as reduction in [3H]E3S uptake at 20 uM incubated for 5 mins by scintillation counting","A",,,"Homo sapiens",9606,,,"HEK293",,104065,"D",9,"Autocuration",1,"466161","CHEMBL2169431","SINGLE PROTEIN","Solute carrier organic anion transporter family member 2B1",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12090489,860284,65779,1737281,"=",28.2,"%",1,"Inhibition",,,"Inhibition of human liver OATP1B3 expressed in HEK293 Flp-In cells assessed as reduction in [3H]E17-betaG uptake at 20 uM incubated for 5 mins by scintillation counting","A",,,"Homo sapiens",9606,,,"HEK293",,104062,"D",9,"Autocuration",1,"466160","CHEMBL2169430","SINGLE PROTEIN","Solute carrier organic anion transporter family member 1B3",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12091601,860283,65779,1737281,"=",24.2,"%",1,"Inhibition",,,"Inhibition of human liver OATP1B1 expressed in HEK293 Flp-In cells assessed as reduction in E17-betaG uptake at 20 uM by scintillation counting","A",,,"Homo sapiens",9606,,,"HEK293",,103947,"D",9,"Autocuration",1,"466159","CHEMBL2169429","SINGLE PROTEIN","Solute carrier organic anion transporter family member 1B1",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12109889,865019,65917,1740710,,,,0,"Activity","Not Active",,"Antimalarial activity against Plasmodium berghei NK-65 infected in ICR mouse assessed as host survival at 30 mg/kg, po administered at 72, 96 and 120 hrs post infection measured on day 23 post infection by Thompson test","F",,,"Plasmodium berghei",5821,"NK-65",,,,50473,"N",1,"Autocuration",1,"458821","CHEMBL2176183","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12109890,865018,65917,1740710,"=",60.0,"%",0,"Survival",,,"Antimalarial activity against Plasmodium berghei NK-65 infected in ICR mouse assessed as host survival at 30 mg/kg, po administered at 72, 96 and 120 hrs post infection measured on day 17 post infection by Thompson test","F",,,"Plasmodium berghei",5821,"NK-65",,,,50473,"N",1,"Autocuration",1,"458820","CHEMBL2176182","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12134670,877816,66700,1754640,"=",0.7,,0,"Ratio IC50",,,"Resistant index, ratio of IC50 for chloroquine-resistant Plasmodium falciparum W2 to IC50 for chloroquine-sensitive Plasmodium falciparum D10","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,"491159","CHEMBL2187311","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12136487,877817,66700,1754640,"=",19.0,"nM",1,"IC50",,,"Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human RBCs after 72 hrs by parasite lactate dehydrogenase assay","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",1,"491158","CHEMBL2187312","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12136501,877818,66700,1754640,"=",25.0,"nM",1,"IC50",,,"Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 infected in human RBCs after 72 hrs by parasite lactate dehydrogenase assay","F",,,"Plasmodium falciparum D10",478861,,,,,22226,"U",0,"Autocuration",1,"491157","CHEMBL2187313","UNCHECKED","Unchecked",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12714004,950894,72766,1877405,,,,0,"Activity","Active",,"Binding affinity to recombinant heparanase catalytic stie (unknown origin) expressed in Escherichia coli BL21 (DE3) by saturation transfer difference analysis","B",,,"Homo sapiens",9606,,,,,11653,"D",9,"Autocuration",1,"563992","CHEMBL2349718","SINGLE PROTEIN","Heparanase",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12714011,950895,72766,1877405,,,,0,"Activity","Active",,"Binding affinity to recombinant heparanase catalytic stie (unknown origin) expressed in Escherichia coli BL21 (DE3) by NMR analysis","B",,,"Homo sapiens",9606,,,,,11653,"D",9,"Autocuration",1,"563991","CHEMBL2349719","SINGLE PROTEIN","Heparanase",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",12714032,950896,72766,1877405,"=",52600.0,"nM",1,"Kd",,,"Binding affinity to recombinant heparanase catalytic stie (unknown origin) expressed in Escherichia coli BL21 (DE3) by surface plasmon resonance assay","B",,,"Homo sapiens",9606,,,,,11653,"D",9,"Autocuration",1,"563990","CHEMBL2349720","SINGLE PROTEIN","Heparanase",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",3035373,600888,49165,864306,"=",7.3,"%",1,"IFI",,,"NOVARTIS: Inhibition Frequency Index (IFI) - the number of HTS assays where a compound showed > 50% inhibition/induction, expressed as a percentage of the number of assays in which the compound was tested.","F",,,,,,,,,22226,"U",0,"Autocuration",3,,"CHEMBL1040694","UNCHECKED","Unchecked",,,,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",3037377,600887,49165,864306,"=",8670.0,"nM",1,"CC50",,,"NOVARTIS: Cytotoxicity against human hepatocellular carcinoma cell line (Huh7)","A",,,"Homo sapiens",9606,,,"Huh-7 ",,80169,"N",1,"Autocuration",3,,"CHEMBL1040693","CELL-LINE","Huh-7 ",9606,"Homo sapiens",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",3039554,600886,49165,864306,"=",106.5,"nM",1,"EC50",,,"NOVARTIS: Inhibition of Plasmodium falciparum W2 (drug-resistant) proliferation in erythrocyte-based infection assay","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",3,,"CHEMBL1040692","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",3040815,600885,49165,864306,"=",212.5,"nM",1,"EC50",,,"NOVARTIS: Inhibition of Plasmodium falciparum 3D7 (drug-susceptible) proliferation in erythrocyte-based infection assay ","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",3,,"CHEMBL1040691","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",3047315,600890,49166,870542,,7389.0,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum K1 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730080","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",3050806,600889,49166,870542,,1307.5,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum 3D7 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730079","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",5237269,726822,55744,1335104,"=",92.93,"%",1,"Inhibition",,,"Anticancer activity against human HT-29 cells assessed as growth inhibition at 100 uM by MTT assay","F",,,"Homo sapiens",9606,,,"HT-29",,80166,"N",1,"Autocuration",1,,"CHEMBL1686422","CELL-LINE","HT-29",9606,"Homo sapiens",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",5237287,726823,55744,1335104,"=",89.28,"%",1,"Inhibition",,,"Anticancer activity against human SK-MEL-2 cells assessed as growth inhibition at 100 uM by MTT assay","F",,,"Homo sapiens",9606,,,"SK-MEL-2",,80482,"N",1,"Autocuration",1,,"CHEMBL1686423","CELL-LINE","SK-MEL-2",9606,"Homo sapiens",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",5237305,726824,55744,1335104,"=",92.33,"%",1,"Inhibition",,,"Anticancer activity against human SKOV3 cells assessed as growth inhibition at 100 uM by MTT assay","F",,,"Homo sapiens",9606,,,"SK-OV-3",,80493,"N",1,"Autocuration",1,,"CHEMBL1686424","CELL-LINE","SK-OV-3",9606,"Homo sapiens",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",5237333,726826,55744,1335104,"=",21300.0,"nM",1,"IC50",,,"Anticancer activity against human DU145 cells by MTT assay","F",,,"Homo sapiens",9606,,,"DU-145",,80125,"N",1,"Autocuration",1,,"CHEMBL1686426","CELL-LINE","DU-145",9606,"Homo sapiens",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",5237351,726827,55744,1335104,"=",13400.0,"nM",1,"IC50",,,"Anticancer activity against human HT-29 cells by MTT assay","F",,,"Homo sapiens",9606,,,"HT-29",,80166,"N",1,"Autocuration",1,,"CHEMBL1686427","CELL-LINE","HT-29",9606,"Homo sapiens",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",5237379,726831,55744,1335104,"=",52.21,"%",1,"Inhibition",,,"Anticancer activity against human DU145 cells assessed as growth inhibition at 10 uM by MTT assay","F",,,"Homo sapiens",9606,,,"DU-145",,80125,"N",1,"Autocuration",1,,"CHEMBL1686431","CELL-LINE","DU-145",9606,"Homo sapiens",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",5237387,726832,55744,1335104,"=",80.65,"%",1,"Inhibition",,,"Anticancer activity against human HT-29 cells assessed as growth inhibition at 10 uM by MTT assay","F",,,"Homo sapiens",9606,,,"HT-29",,80166,"N",1,"Autocuration",1,,"CHEMBL1686432","CELL-LINE","HT-29",9606,"Homo sapiens",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
583947,"InChI=1S/C22H20N4O/c1-27-18-13-11-17(12-14-18)24-22-25-20-10-6-5-9-19(20)21(26-22)23-15-16-7-3-2-4-8-16/h2-14H,15H2,1H3,(H2,23,24,25,26)","COc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171111-3",5237395,726919,55744,1335104,"=",81.16,"%",1,"Inhibition",,,"Anticancer activity against human SK-MEL-2 cells assessed as growth inhibition at 10 uM by MTT assay","F",,,"Homo sapiens",9606,,,"SK-MEL-2",,80482,"N",1,"Autocuration",1,,"CHEMBL1686708","CELL-LINE","SK-MEL-2",9606,"Homo sapiens",,3,126,,"A Active",1.0,0.36,0.35,0.37,1731000,"ENAMINE","Z56833758"
